property_id,locality,property_type,bhk,size_sqft,price_lakhs,rent_monthly,availability,possession_year,furnished_status,posted_on
4677,Bandra,Apartment,4,1209.45,211.41,58563.0,Ready to move,2025,Semi-Furnished,2024-05-09 00:00:00
286,Goregaon,Villa,1,771.81,153.69,20716.0,Ready to move,2026,Furnished,2024-11-13 00:00:00
9085,Juhu,Apartment,3,855.93,206.71,26068.0,Under construction,2024,Furnished,2024-05-09 00:00:00
1768,Andheri,Apartment,2,390.35,163.27,54771.0,Ready to move,2026,Furnished,2024-08-17 00:00:00
4089,Dadar,Apartment,2,1261.12,254.09,52313.0,Ready to move,2025,Semi-Furnished,2024-01-27 00:00:00
504,Powai,Apartment,2,1157.65,83.81,47250.0,Ready to move,2025,Furnished,2024-12-14 00:00:00
2918,Vikhroli,Apartment,1,766.77,162.95,31437.0,Ready to move,2024,Unfurnished,2024-05-17 00:00:00
6062,Vikhroli,Villa,1,940.7,115.1,46504.0,Ready to move,2025,Semi-Furnished,2024-05-29 00:00:00
5667,Kandivali,Villa,4,787.2,193.54,63888.0,Under construction,2026,Unfurnished,2024-06-20 00:00:00
8970,Bandra,Apartment,3,1154.35,168.09,71032.0,Under construction,2025,Semi-Furnished,2024-06-16 00:00:00
3080,Andheri,Apartment,1,320.03,167.79,49493.0,Ready to move,2025,Furnished,2024-06-07 00:00:00
6548,Vikhroli,Apartment,4,343.79,154.23,38884.0,Ready to move,2026,Furnished,2024-06-03 00:00:00
7032,Powai,Villa,1,742.91,164.89,42639.0,Under construction,2026,Furnished,2024-09-12 00:00:00
3598,Borivali,Apartment,1,819.53,138.0,25556.0,Ready to move,2024,Semi-Furnished,2024-09-16 00:00:00
7335,Bandra,Apartment,3,893.23,170.08,44993.0,Ready to move,2026,Unfurnished,2024-09-09 00:00:00
1551,Andheri,Apartment,3,1050.59,131.01,38296.0,Ready to move,2024,Unfurnished,2024-12-06 00:00:00
6843,Kandivali,Apartment,2,897.21,196.11,60089.0,Ready to move,2024,Furnished,2024-08-14 00:00:00
290,Andheri,Villa,2,1316.45,184.95,30058.0,Ready to move,2024,Unfurnished,2024-07-19 00:00:00
8137,Goregaon,Apartment,1,812.9,195.9,67360.0,Under construction,2026,Semi-Furnished,2024-05-02 00:00:00
1691,Powai,Apartment,4,1248.5,115.07,30940.0,Ready to move,2025,Unfurnished,2024-02-18 00:00:00
2656,Borivali,Apartment,1,977.29,126.69,67579.0,Ready to move,2026,Semi-Furnished,2024-08-14 00:00:00
4425,Malad,Villa,2,1429.45,141.73,36695.0,Ready to move,2026,Semi-Furnished,2024-12-03 00:00:00
2924,Andheri,Apartment,4,460.36,154.81,57764.0,Ready to move,2026,Unfurnished,2024-11-23 00:00:00
4596,Kandivali,Villa,3,822.13,65.09,58527.0,Under construction,2024,Semi-Furnished,2024-11-30 00:00:00
6364,Bandra,Apartment,2,880.54,161.28,51926.0,Under construction,2026,Semi-Furnished,2024-08-09 00:00:00
1562,Andheri,Studio,1,1117.8,123.93,38585.0,Ready to move,2026,Unfurnished,2024-06-30 00:00:00
6651,Vikhroli,Villa,1,900.86,208.14,42199.0,Ready to move,2025,Furnished,2024-08-23 00:00:00
2978,Kandivali,Studio,1,1236.15,149.45,25534.0,Ready to move,2025,Furnished,2024-10-05 00:00:00
6672,Andheri,Villa,1,588.38,137.85,73019.0,Ready to move,2026,Semi-Furnished,2024-09-02 00:00:00
3865,Malad,Apartment,3,521.73,81.49,37549.0,Ready to move,2026,Furnished,2024-05-27 00:00:00
87,Juhu,Apartment,3,1320.6,194.28,52222.0,Ready to move,2024,Furnished,2024-10-25 00:00:00
9859,Juhu,Apartment,1,664.28,132.22,44775.0,Ready to move,2024,Furnished,2024-03-24 00:00:00
6272,Borivali,Villa,2,750.42,209.84,17093.0,Ready to move,2024,Semi-Furnished,2024-09-28 00:00:00
2804,Juhu,Apartment,1,457.56,175.72,38905.0,Ready to move,2024,Furnished,2024-12-26 00:00:00
7027,Goregaon,Apartment,3,550.94,104.4,59579.0,Under construction,2026,Furnished,2024-05-09 00:00:00
8369,Kandivali,Apartment,2,451.23,247.06,54748.0,Ready to move,2025,Furnished,2024-05-06 00:00:00
3334,Goregaon,Apartment,3,622.78,122.83,54136.0,Ready to move,2024,Furnished,2024-07-22 00:00:00
3157,Bandra,Villa,2,528.91,140.46,40976.0,Under construction,2025,Furnished,2024-07-30 00:00:00
5172,Malad,Apartment,2,606.9,208.57,10000.0,Ready to move,2024,Unfurnished,2024-10-05 00:00:00
8769,Andheri,Villa,2,1030.86,109.09,53523.0,Under construction,2024,Furnished,2024-03-08 00:00:00
6207,Malad,Apartment,2,804.31,216.72,50084.0,Ready to move,2027,Furnished,2024-11-23 00:00:00
1681,Juhu,Apartment,1,300.0,118.62,56823.0,Ready to move,2024,Unfurnished,2024-02-01 00:00:00
7698,Kandivali,Apartment,2,691.4,165.51,32262.0,Ready to move,2024,Furnished,2024-11-03 00:00:00
8716,Kandivali,Apartment,3,393.67,104.54,55070.0,Ready to move,2025,Unfurnished,2024-12-10 00:00:00
2401,Vikhroli,Apartment,1,964.25,108.99,36350.0,Ready to move,2024,Furnished,2024-01-19 00:00:00
3774,Powai,Studio,2,1093.6,202.53,63405.0,Ready to move,2026,Unfurnished,2024-02-28 00:00:00
148,Kandivali,Apartment,4,759.95,96.57,27996.0,Ready to move,2024,Furnished,2024-07-02 00:00:00
3607,Powai,Apartment,2,815.85,153.23,52066.0,Ready to move,2024,Semi-Furnished,2024-06-29 00:00:00
8140,Borivali,Apartment,3,993.68,200.99,36462.0,Under construction,2024,Unfurnished,2024-10-25 00:00:00
7902,Andheri,Apartment,2,957.86,211.4,39789.0,Ready to move,2026,Furnished,2024-01-20 00:00:00
472,Powai,Apartment,1,1236.04,49.82,53478.0,Ready to move,2024,Semi-Furnished,2024-01-17 00:00:00
622,Dadar,Apartment,1,565.35,162.81,33542.0,Under construction,2024,Semi-Furnished,2024-06-14 00:00:00
5205,Andheri,Apartment,3,893.03,150.89,46092.0,Ready to move,2024,Furnished,2024-02-15 00:00:00
5322,Powai,Apartment,1,845.21,179.75,53880.0,Ready to move,2024,Unfurnished,2024-02-09 00:00:00
9055,Malad,Villa,1,418.89,143.59,56842.0,Ready to move,2024,Furnished,2024-09-02 00:00:00
2210,Goregaon,Villa,1,894.28,164.33,46729.0,Ready to move,2027,Semi-Furnished,2024-10-27 00:00:00
8960,Kandivali,Villa,3,477.55,145.13,51017.0,Ready to move,2025,Furnished,2024-01-31 00:00:00
6146,Powai,Apartment,1,604.38,165.85,72044.0,Ready to move,2024,Semi-Furnished,2024-09-08 00:00:00
8024,Juhu,Apartment,3,652.19,146.57,24696.0,Under construction,2025,Furnished,2024-12-21 00:00:00
6607,Juhu,Studio,2,1024.96,200.2,52644.0,Ready to move,2025,Unfurnished,2024-12-23 00:00:00
7617,Andheri,Apartment,1,942.64,220.62,52712.0,Ready to move,2024,Semi-Furnished,2024-06-22 00:00:00
5185,Andheri,Apartment,3,1078.28,189.43,55274.0,Ready to move,2025,Furnished,2024-12-21 00:00:00
2605,Borivali,Studio,4,403.3,141.68,27127.0,Under construction,2027,Unfurnished,2024-06-17 00:00:00
4482,Dadar,Villa,2,1291.44,108.63,48582.0,Under construction,2024,Semi-Furnished,2024-10-03 00:00:00
9176,Andheri,Apartment,2,1074.03,157.89,35252.0,Under construction,2025,Furnished,2024-07-02 00:00:00
7277,Malad,Villa,2,1135.55,202.95,57965.0,Under construction,2026,Furnished,2024-02-07 00:00:00
347,Juhu,Villa,1,902.8,147.75,54855.0,Ready to move,2025,Semi-Furnished,2024-08-13 00:00:00
9315,Juhu,Apartment,1,825.84,167.88,24894.0,Ready to move,2026,Furnished,2024-05-18 00:00:00
3854,Dadar,Villa,1,686.14,157.7,29423.0,Ready to move,2026,Furnished,2024-02-08 00:00:00
9509,Dadar,Apartment,3,615.4,106.64,46127.0,Ready to move,2025,Unfurnished,2024-07-10 00:00:00
5546,Dadar,Apartment,2,1529.95,120.01,66279.0,Ready to move,2026,Unfurnished,2024-05-05 00:00:00
6840,Juhu,Studio,3,693.16,185.48,24384.0,Ready to move,2025,Semi-Furnished,2024-06-26 00:00:00
7979,Juhu,Apartment,1,504.18,161.6,60557.0,Ready to move,2024,Unfurnished,2024-04-10 00:00:00
1217,Andheri,Villa,3,584.88,198.13,75716.0,Ready to move,2026,Furnished,2024-03-26 00:00:00
2728,Borivali,Apartment,2,1075.58,242.96,63684.0,Ready to move,2024,Semi-Furnished,2024-10-25 00:00:00
4292,Dadar,Apartment,2,835.81,105.89,70132.0,Under construction,2024,Semi-Furnished,2024-06-05 00:00:00
7327,Goregaon,Studio,3,1150.53,155.73,41219.0,Ready to move,2024,Semi-Furnished,2024-10-01 00:00:00
8459,Andheri,Apartment,1,1013.64,165.11,43224.0,Ready to move,2024,Unfurnished,2024-10-03 00:00:00
9367,Dadar,Apartment,3,669.35,189.98,61590.0,Under construction,2027,Semi-Furnished,2024-10-23 00:00:00
7723,Dadar,Apartment,4,1050.25,235.33,45779.0,Under construction,2025,Semi-Furnished,2024-09-05 00:00:00
1305,Vikhroli,Villa,2,529.94,73.2,65885.0,Ready to move,2025,Furnished,2024-04-12 00:00:00
5036,Kandivali,Apartment,1,673.88,155.84,24047.0,Ready to move,2024,Semi-Furnished,2024-09-07 00:00:00
9266,Bandra,Apartment,2,836.64,116.23,72738.0,Ready to move,2024,Semi-Furnished,2024-05-09 00:00:00
6764,Dadar,Apartment,1,647.54,166.23,28407.0,Under construction,2026,Semi-Furnished,2024-07-20 00:00:00
7416,Malad,Apartment,2,1046.24,142.36,21967.0,Ready to move,2024,Furnished,2024-04-26 00:00:00
1870,Andheri,Villa,3,708.67,213.62,31636.0,Ready to move,2024,Furnished,2024-03-17 00:00:00
8185,Goregaon,Apartment,1,821.57,108.28,39583.0,Ready to move,2026,Furnished,2024-08-04 00:00:00
9513,Powai,Villa,2,679.89,175.55,30669.0,Ready to move,2026,Semi-Furnished,2024-03-15 00:00:00
8659,Dadar,Apartment,1,572.3,158.0,58205.0,Ready to move,2025,Semi-Furnished,2024-05-06 00:00:00
4030,Juhu,Apartment,2,1040.54,131.57,48337.0,Ready to move,2027,Semi-Furnished,2024-03-10 00:00:00
5509,Andheri,Apartment,2,436.62,161.09,34721.0,Under construction,2024,Furnished,2024-01-01 00:00:00
6238,Bandra,Villa,2,884.24,148.19,38970.0,Ready to move,2024,Furnished,2024-04-13 00:00:00
6794,Borivali,Apartment,2,887.66,112.18,61560.0,Ready to move,2024,Furnished,2024-08-24 00:00:00
8517,Dadar,Studio,4,1453.45,145.15,28849.0,Ready to move,2024,Furnished,2024-06-17 00:00:00
3808,Juhu,Apartment,2,401.76,95.62,82173.0,Ready to move,2027,Furnished,2024-09-08 00:00:00
6362,Goregaon,Apartment,1,931.89,96.05,28453.0,Under construction,2027,Semi-Furnished,2024-10-31 00:00:00
7373,Malad,Apartment,2,611.57,124.45,35790.0,Ready to move,2025,Furnished,2024-02-21 00:00:00
6579,Andheri,Apartment,4,1329.68,170.66,81990.0,Ready to move,2024,Furnished,2024-08-12 00:00:00
9077,Andheri,Apartment,1,720.67,158.07,32420.0,Ready to move,2027,Semi-Furnished,2024-06-17 00:00:00
5401,Kandivali,Villa,1,1029.36,76.16,39905.0,Ready to move,2025,Semi-Furnished,2024-09-20 00:00:00
3681,Malad,Apartment,1,841.02,235.22,26527.0,Ready to move,2025,Furnished,2024-10-17 00:00:00
7682,Malad,Apartment,3,503.95,136.25,60977.0,Ready to move,2025,Furnished,2024-06-08 00:00:00
9043,Malad,Apartment,2,1188.72,58.04,58859.0,Ready to move,2025,Semi-Furnished,2024-09-25 00:00:00
9293,Powai,Villa,3,420.22,129.13,35927.0,Ready to move,2024,Semi-Furnished,2024-07-15 00:00:00
9873,Bandra,Studio,2,918.93,75.7,30336.0,Ready to move,2024,Furnished,2024-10-10 00:00:00
1028,Dadar,Studio,1,644.6,228.44,70842.0,Ready to move,2025,Unfurnished,2024-06-10 00:00:00
5276,Goregaon,Apartment,4,1005.84,87.57,14855.0,Ready to move,2024,Furnished,2024-08-30 00:00:00
4003,Bandra,Apartment,4,499.32,40.37,29403.0,Ready to move,2025,Semi-Furnished,2024-04-22 00:00:00
4750,Juhu,Apartment,2,1002.53,129.81,46335.0,Ready to move,2025,Furnished,2024-04-13 00:00:00
4723,Powai,Apartment,3,758.65,80.05,39634.0,Ready to move,2025,Furnished,2024-12-17 00:00:00
9913,Borivali,Apartment,4,1006.95,210.14,15606.0,Ready to move,2025,Furnished,2024-02-20 00:00:00
4198,Goregaon,Villa,2,1163.36,115.34,22740.0,Ready to move,2027,Unfurnished,2024-03-08 00:00:00
3147,Dadar,Studio,2,881.54,225.35,57410.0,Ready to move,2026,Semi-Furnished,2024-04-04 00:00:00
4320,Powai,Apartment,2,735.2,84.24,67423.0,Ready to move,2025,Semi-Furnished,2024-11-09 00:00:00
3933,Dadar,Apartment,3,601.58,183.15,54794.0,Ready to move,2024,Furnished,2024-04-14 00:00:00
4541,Borivali,Apartment,2,634.3,76.86,66312.0,Ready to move,2024,Furnished,2024-09-24 00:00:00
3994,Borivali,Apartment,2,1264.58,207.59,38940.0,Ready to move,2024,Furnished,2024-07-07 00:00:00
746,Bandra,Villa,3,1313.44,106.38,30486.0,Ready to move,2025,Furnished,2024-06-07 00:00:00
8036,Andheri,Apartment,3,1138.16,224.08,62002.0,Ready to move,2025,Furnished,2024-09-18 00:00:00
8985,Powai,Studio,1,726.95,102.49,82952.0,Ready to move,2025,Unfurnished,2024-08-10 00:00:00
881,Andheri,Studio,4,1043.34,183.37,51035.0,Ready to move,2026,Semi-Furnished,2024-11-30 00:00:00
2832,Kandivali,Villa,3,455.88,109.45,69730.0,Ready to move,2025,Unfurnished,2024-12-31 00:00:00
9908,Dadar,Apartment,2,300.0,171.18,31817.0,Under construction,2026,Unfurnished,2024-05-02 00:00:00
3255,Borivali,Apartment,1,1102.56,112.73,31324.0,Under construction,2024,Furnished,2024-03-17 00:00:00
3886,Juhu,Apartment,3,828.67,133.4,36955.0,Ready to move,2026,Furnished,2024-04-25 00:00:00
4268,Andheri,Villa,4,750.47,62.25,54658.0,Ready to move,2026,Semi-Furnished,2024-07-09 00:00:00
6767,Powai,Apartment,2,487.6,174.6,40593.0,Ready to move,2025,Furnished,2024-01-07 00:00:00
1906,Borivali,Apartment,1,369.09,147.71,36832.0,Under construction,2024,Furnished,2024-08-10 00:00:00
4058,Borivali,Apartment,2,771.55,211.34,57918.0,Ready to move,2026,Semi-Furnished,2024-01-23 00:00:00
1958,Vikhroli,Studio,1,1007.3,138.49,59215.0,Ready to move,2024,Furnished,2024-07-23 00:00:00
2341,Borivali,Studio,2,300.0,165.31,45148.0,Ready to move,2025,Furnished,2024-09-21 00:00:00
104,Malad,Apartment,3,1122.2,111.11,41718.0,Under construction,2025,Furnished,2024-09-27 00:00:00
2216,Bandra,Apartment,1,731.36,190.34,37354.0,Under construction,2024,Unfurnished,2024-01-06 00:00:00
4329,Bandra,Apartment,1,739.36,112.7,28934.0,Ready to move,2024,Furnished,2024-01-27 00:00:00
2851,Juhu,Apartment,4,727.47,115.04,57594.0,Ready to move,2025,Semi-Furnished,2024-12-22 00:00:00
6365,Goregaon,Apartment,2,731.26,155.96,37694.0,Ready to move,2024,Furnished,2024-07-11 00:00:00
366,Andheri,Apartment,4,300.0,122.77,33430.0,Ready to move,2024,Furnished,2024-12-24 00:00:00
7819,Andheri,Apartment,3,819.01,172.84,42984.0,Ready to move,2026,Semi-Furnished,2024-02-27 00:00:00
246,Goregaon,Apartment,2,782.02,136.9,76823.0,Ready to move,2024,Unfurnished,2024-04-25 00:00:00
5345,Powai,Apartment,1,1068.03,82.29,10000.0,Under construction,2024,Unfurnished,2024-11-19 00:00:00
1800,Goregaon,Apartment,2,1104.43,155.7,45152.0,Ready to move,2025,Semi-Furnished,2024-04-10 00:00:00
7587,Malad,Studio,2,755.38,243.94,51544.0,Under construction,2024,Furnished,2024-09-14 00:00:00
2781,Malad,Apartment,3,664.33,119.84,46869.0,Ready to move,2025,Furnished,2024-04-07 00:00:00
948,Dadar,Villa,3,747.11,184.08,43060.0,Ready to move,2024,Unfurnished,2024-10-29 00:00:00
6712,Andheri,Apartment,4,1164.28,235.66,37658.0,Ready to move,2026,Furnished,2024-05-19 00:00:00
7863,Powai,Apartment,4,1198.33,112.85,52332.0,Ready to move,2026,Semi-Furnished,2024-03-16 00:00:00
4193,Vikhroli,Apartment,2,1113.56,63.36,42477.0,Ready to move,2024,Furnished,2024-07-25 00:00:00
8178,Powai,Apartment,1,663.4,49.13,37722.0,Ready to move,2025,Furnished,2024-12-13 00:00:00
8362,Kandivali,Apartment,2,1178.42,153.32,15266.0,Ready to move,2025,Semi-Furnished,2024-03-24 00:00:00
5077,Andheri,Apartment,2,872.33,119.78,24790.0,Under construction,2024,Semi-Furnished,2024-06-02 00:00:00
9428,Goregaon,Apartment,4,994.84,140.68,54256.0,Ready to move,2025,Semi-Furnished,2024-01-29 00:00:00
3463,Borivali,Studio,2,886.54,216.36,33851.0,Ready to move,2024,Furnished,2024-06-08 00:00:00
20,Bandra,Villa,1,795.28,103.16,60033.0,Ready to move,2025,Unfurnished,2024-02-23 00:00:00
9721,Borivali,Apartment,3,921.55,145.68,39379.0,Ready to move,2026,Semi-Furnished,2024-06-30 00:00:00
2731,Andheri,Apartment,3,1150.84,140.33,26093.0,Ready to move,2024,Semi-Furnished,2024-05-01 00:00:00
2073,Kandivali,Apartment,3,742.75,120.33,59738.0,Under construction,2025,Furnished,2024-11-18 00:00:00
4903,Dadar,Apartment,2,993.98,160.72,46306.0,Ready to move,2024,Furnished,2024-03-18 00:00:00
4582,Borivali,Apartment,2,313.46,97.61,46092.0,Ready to move,2027,Semi-Furnished,2024-09-06 00:00:00
8254,Borivali,Apartment,3,655.81,167.19,47861.0,Ready to move,2024,Unfurnished,2024-02-02 00:00:00
1344,Bandra,Apartment,2,1252.29,167.65,49484.0,Under construction,2024,Semi-Furnished,2024-05-31 00:00:00
29,Malad,Studio,2,593.02,180.05,78559.0,Ready to move,2026,Furnished,2024-12-23 00:00:00
4636,Borivali,Apartment,4,1594.8,160.56,53423.0,Under construction,2024,Unfurnished,2024-05-28 00:00:00
1577,Powai,Apartment,2,704.1,137.57,31245.0,Ready to move,2024,Furnished,2024-04-05 00:00:00
6691,Dadar,Villa,2,1138.18,95.22,21655.0,Ready to move,2025,Semi-Furnished,2024-04-01 00:00:00
1708,Vikhroli,Apartment,2,553.49,191.65,53213.0,Ready to move,2024,Furnished,2024-01-14 00:00:00
2408,Borivali,Apartment,3,477.24,149.9,54180.0,Ready to move,2025,Furnished,2024-08-22 00:00:00
2402,Vikhroli,Studio,2,1059.4,154.49,32142.0,Ready to move,2025,Semi-Furnished,2024-04-02 00:00:00
1701,Bandra,Apartment,3,1169.19,197.87,50258.0,Ready to move,2024,Semi-Furnished,2024-08-14 00:00:00
8261,Borivali,Apartment,3,927.15,121.87,39012.0,Ready to move,2024,Furnished,2024-11-22 00:00:00
6122,Andheri,Apartment,2,300.0,201.49,70344.0,Ready to move,2024,Furnished,2024-09-14 00:00:00
7148,Powai,Villa,2,1327.14,133.92,20767.0,Ready to move,2024,Semi-Furnished,2024-02-29 00:00:00
6442,Borivali,Villa,1,1338.14,153.99,17917.0,Ready to move,2024,Unfurnished,2024-01-22 00:00:00
9045,Dadar,Apartment,4,953.62,224.01,26574.0,Ready to move,2024,Furnished,2024-05-01 00:00:00
2355,Dadar,Apartment,1,1104.4,125.65,36495.0,Ready to move,2025,Furnished,2024-12-14 00:00:00
2792,Kandivali,Apartment,1,1207.3,135.4,45597.0,Ready to move,2024,Semi-Furnished,2024-06-28 00:00:00
319,Goregaon,Apartment,3,714.96,56.89,50680.0,Ready to move,2024,Semi-Furnished,2024-06-05 00:00:00
765,Vikhroli,Apartment,2,1043.62,100.11,65388.0,Ready to move,2024,Unfurnished,2024-03-26 00:00:00
8418,Juhu,Apartment,1,1249.29,255.15,33945.0,Ready to move,2024,Furnished,2024-01-29 00:00:00
6478,Vikhroli,Apartment,1,300.0,159.9,63657.0,Under construction,2025,Semi-Furnished,2024-01-29 00:00:00
220,Goregaon,Apartment,4,712.2,151.01,55204.0,Ready to move,2024,Furnished,2024-02-12 00:00:00
9099,Vikhroli,Villa,3,681.42,175.33,36431.0,Ready to move,2024,Furnished,2024-01-25 00:00:00
1666,Malad,Apartment,2,1030.53,169.39,47629.0,Ready to move,2026,Furnished,2024-03-20 00:00:00
3183,Dadar,Apartment,2,1045.43,97.35,45709.0,Ready to move,2026,Furnished,2024-02-23 00:00:00
3715,Bandra,Studio,1,1108.85,138.23,51645.0,Under construction,2025,Furnished,2024-12-31 00:00:00
5354,Kandivali,Apartment,2,531.75,115.34,45780.0,Ready to move,2025,Furnished,2024-05-12 00:00:00
3828,Juhu,Apartment,4,501.03,128.5,53162.0,Ready to move,2024,Unfurnished,2024-05-08 00:00:00
344,Powai,Apartment,1,643.76,131.64,65909.0,Ready to move,2026,Furnished,2024-03-05 00:00:00
2120,Malad,Apartment,2,940.54,239.46,70816.0,Under construction,2025,Semi-Furnished,2024-03-23 00:00:00
3991,Kandivali,Studio,1,1245.42,159.67,58965.0,Ready to move,2024,Furnished,2024-03-15 00:00:00
7721,Dadar,Apartment,3,930.94,95.34,84750.0,Ready to move,2024,Semi-Furnished,2024-11-22 00:00:00
3362,Dadar,Apartment,1,300.0,245.36,45786.0,Under construction,2024,Furnished,2024-10-25 00:00:00
9163,Bandra,Apartment,3,614.49,108.73,36790.0,Ready to move,2025,Furnished,2024-05-17 00:00:00
2879,Bandra,Studio,2,782.97,72.17,44700.0,Ready to move,2024,Furnished,2024-01-13 00:00:00
4288,Bandra,Apartment,2,1385.76,98.51,54794.0,Ready to move,2024,Semi-Furnished,2024-11-27 00:00:00
1178,Goregaon,Apartment,3,788.37,206.6,57903.0,Ready to move,2024,Furnished,2024-03-31 00:00:00
477,Powai,Apartment,2,826.92,162.31,62207.0,Under construction,2024,Unfurnished,2024-02-10 00:00:00
8357,Juhu,Apartment,2,700.69,182.8,47805.0,Ready to move,2024,Unfurnished,2024-09-09 00:00:00
4220,Borivali,Apartment,2,1381.84,83.2,53408.0,Ready to move,2024,Semi-Furnished,2024-07-07 00:00:00
8295,Juhu,Apartment,2,719.59,130.25,31552.0,Ready to move,2024,Furnished,2024-09-11 00:00:00
223,Kandivali,Apartment,1,665.58,63.37,48911.0,Under construction,2024,Semi-Furnished,2024-07-06 00:00:00
421,Powai,Apartment,1,396.48,113.11,10000.0,Under construction,2026,Furnished,2024-09-14 00:00:00
3019,Goregaon,Villa,2,838.03,155.08,50889.0,Ready to move,2025,Furnished,2024-07-09 00:00:00
6559,Powai,Villa,1,560.59,114.72,39186.0,Ready to move,2024,Semi-Furnished,2024-10-08 00:00:00
8646,Malad,Apartment,2,716.98,116.63,51860.0,Ready to move,2025,Semi-Furnished,2024-10-15 00:00:00
7491,Bandra,Apartment,3,300.0,188.24,63116.0,Under construction,2025,Semi-Furnished,2024-06-22 00:00:00
3290,Andheri,Apartment,4,784.65,63.8,39553.0,Under construction,2024,Semi-Furnished,2024-06-09 00:00:00
3714,Vikhroli,Apartment,1,796.38,218.61,38528.0,Ready to move,2026,Semi-Furnished,2024-09-12 00:00:00
3548,Andheri,Apartment,1,1023.08,162.04,28128.0,Ready to move,2027,Furnished,2024-06-18 00:00:00
1332,Goregaon,Apartment,3,753.49,113.1,20580.0,Under construction,2024,Semi-Furnished,2024-06-07 00:00:00
8771,Kandivali,Apartment,2,1366.67,126.03,38815.0,Ready to move,2024,Semi-Furnished,2024-09-19 00:00:00
211,Juhu,Apartment,3,1020.69,167.94,30526.0,Ready to move,2027,Semi-Furnished,2024-10-18 00:00:00
986,Powai,Apartment,4,481.24,242.89,50399.0,Ready to move,2024,Semi-Furnished,2024-08-05 00:00:00
135,Bandra,Villa,2,858.4,147.54,44013.0,Ready to move,2024,Furnished,2024-12-05 00:00:00
9304,Vikhroli,Apartment,1,927.19,144.61,41251.0,Ready to move,2025,Unfurnished,2024-01-14 00:00:00
5136,Dadar,Apartment,2,811.64,96.48,51993.0,Ready to move,2025,Semi-Furnished,2024-03-07 00:00:00
7393,Vikhroli,Apartment,2,684.17,214.73,53432.0,Ready to move,2025,Furnished,2024-01-26 00:00:00
4870,Bandra,Apartment,1,908.56,111.27,43638.0,Ready to move,2024,Semi-Furnished,2024-09-12 00:00:00
715,Malad,Apartment,1,1001.61,75.78,14993.0,Ready to move,2026,Unfurnished,2024-01-03 00:00:00
1781,Malad,Apartment,4,422.88,131.97,12628.0,Under construction,2024,Unfurnished,2024-09-07 00:00:00
1546,Dadar,Apartment,2,970.52,120.88,70622.0,Ready to move,2026,Unfurnished,2024-05-27 00:00:00
1649,Dadar,Villa,3,403.44,109.69,49977.0,Ready to move,2024,Furnished,2024-12-18 00:00:00
3179,Bandra,Villa,4,769.18,79.38,21370.0,Ready to move,2024,Furnished,2024-04-30 00:00:00
8620,Kandivali,Apartment,1,300.0,106.8,39668.0,Ready to move,2026,Furnished,2024-11-22 00:00:00
9171,Bandra,Apartment,2,857.88,168.83,50989.0,Under construction,2025,Furnished,2024-09-08 00:00:00
4135,Vikhroli,Apartment,1,897.24,143.69,45351.0,Ready to move,2025,Semi-Furnished,2024-01-02 00:00:00
4785,Kandivali,Apartment,4,646.56,185.54,39816.0,Ready to move,2025,Furnished,2024-04-27 00:00:00
5094,Andheri,Studio,2,559.4,161.29,33499.0,Ready to move,2024,Semi-Furnished,2024-12-15 00:00:00
9824,Vikhroli,Villa,1,890.81,142.89,54229.0,Ready to move,2025,Furnished,2024-09-16 00:00:00
1750,Vikhroli,Villa,1,1094.15,81.4,57412.0,Under construction,2024,Furnished,2024-05-25 00:00:00
9898,Juhu,Apartment,2,1319.45,105.19,59045.0,Ready to move,2026,Semi-Furnished,2024-11-07 00:00:00
5325,Malad,Apartment,4,467.95,172.6,58251.0,Ready to move,2024,Furnished,2024-05-31 00:00:00
2264,Goregaon,Apartment,3,764.51,108.3,41202.0,Ready to move,2024,Semi-Furnished,2024-01-14 00:00:00
6180,Andheri,Apartment,1,919.88,103.28,53214.0,Ready to move,2024,Semi-Furnished,2024-06-14 00:00:00
6583,Bandra,Villa,2,300.0,116.89,38948.0,Ready to move,2026,Semi-Furnished,2024-04-29 00:00:00
7994,Vikhroli,Apartment,2,300.0,132.99,33588.0,Ready to move,2025,Furnished,2024-08-20 00:00:00
4529,Bandra,Villa,4,1230.99,183.74,63117.0,Under construction,2025,Furnished,2024-09-01 00:00:00
8159,Andheri,Studio,2,710.19,269.02,36574.0,Ready to move,2024,Furnished,2024-08-26 00:00:00
5419,Andheri,Apartment,2,1157.84,162.54,60836.0,Ready to move,2025,Furnished,2024-03-23 00:00:00
8560,Andheri,Studio,2,1120.25,73.76,34348.0,Ready to move,2024,Semi-Furnished,2024-08-01 00:00:00
6423,Borivali,Apartment,2,956.16,108.54,36933.0,Ready to move,2024,Semi-Furnished,2024-06-19 00:00:00
1696,Juhu,Villa,2,898.72,199.46,52830.0,Under construction,2025,Semi-Furnished,2024-09-20 00:00:00
1069,Andheri,Villa,4,1221.05,104.81,42998.0,Ready to move,2026,Furnished,2024-03-25 00:00:00
9652,Goregaon,Apartment,2,919.82,129.64,34620.0,Under construction,2026,Unfurnished,2024-01-01 00:00:00
4432,Vikhroli,Apartment,1,483.17,99.55,36220.0,Ready to move,2026,Furnished,2024-07-03 00:00:00
1519,Juhu,Apartment,2,325.98,156.14,68471.0,Ready to move,2024,Furnished,2024-09-05 00:00:00
8501,Vikhroli,Apartment,3,703.51,151.58,63991.0,Ready to move,2024,Unfurnished,2024-08-07 00:00:00
